,Airline,Source,Destination,Duration,Total stops,Price,Date,Year,Month,Day
296,Lufthansa,NYC,PAR,17h 50m ,1 stop ,380.8,2022-02-02,2022,2,2
297,Lufthansa,NYC,PAR,18h 25m ,1 stop ,380.8,2022-02-02,2022,2,2
298,Lufthansa,NYC,PAR,19h 45m ,1 stop ,380.8,2022-02-02,2022,2,2
299,Lufthansa,NYC,PAR,20h 10m ,1 stop ,380.8,2022-02-02,2022,2,2
300,Iberia,NYC,PAR,16h 50m ,1 stop ,381.6,2022-02-02,2022,2,2
301,American Airlines,NYC,PAR,20h 55m ,1 stop ,383.73,2022-02-02,2022,2,2
302,Virgin Atlantic,NYC,PAR,17h 05m ,1 stop ,386.67,2022-02-02,2022,2,2
303,Virgin Atlantic,NYC,PAR,18h 05m ,1 stop ,386.67,2022-02-02,2022,2,2
304,Virgin Atlantic,NYC,PAR,18h 54m ,1 stop ,386.67,2022-02-02,2022,2,2
305,Virgin Atlantic,NYC,PAR,19h 55m ,1 stop ,386.67,2022-02-02,2022,2,2
306,Austrian Airlines,NYC,PAR,17h 15m ,1 stop ,390.67,2022-02-02,2022,2,2
307,Austrian Airlines,NYC,PAR,19h 35m ,1 stop ,390.67,2022-02-02,2022,2,2
308,Iberia,NYC,PAR,18h 15m ,1 stop ,393.07,2022-02-02,2022,2,2
309,Iberia,NYC,PAR,20h 10m ,1 stop ,393.07,2022-02-02,2022,2,2
310,SAS,NYC,PAR,19h 35m ,1 stop ,396.0,2022-02-02,2022,2,2
311,"American Airlines, Finnair",NYC,PAR,14h 45m ,1 stop ,398.67,2022-02-02,2022,2,2
312,"American Airlines, Finnair",NYC,PAR,14h 50m ,1 stop ,398.67,2022-02-02,2022,2,2
313,"American Airlines, Finnair",NYC,PAR,15h 10m ,1 stop ,398.67,2022-02-02,2022,2,2
314,British Airways,NYC,PAR,16h 10m ,1 stop ,399.2,2022-02-02,2022,2,2
315,British Airways,NYC,PAR,16h 50m ,1 stop ,399.2,2022-02-02,2022,2,2
316,Lufthansa,NYC,PAR,15h 35m ,1 stop ,399.73,2022-02-02,2022,2,2
317,Lufthansa,NYC,PAR,17h 25m ,1 stop ,399.73,2022-02-02,2022,2,2
318,Lufthansa,NYC,PAR,18h 25m ,1 stop ,399.73,2022-02-02,2022,2,2
319,KLM,NYC,PAR,14h 40m ,1 stop ,404.0,2022-02-02,2022,2,2
320,KLM,NYC,PAR,15h 55m ,1 stop ,404.0,2022-02-02,2022,2,2
321,KLM,NYC,PAR,17h 00m ,1 stop ,404.0,2022-02-02,2022,2,2
322,Virgin Atlantic,NYC,PAR,16h 25m ,1 stop ,404.53,2022-02-02,2022,2,2
323,Finnair,NYC,PAR,16h 35m ,1 stop ,409.87,2022-02-02,2022,2,2
324,Icelandair,NYC,PAR,10h 30m ,1 stop ,437.33,2022-02-02,2022,2,2
325,Icelandair,NYC,PAR,10h 35m ,1 stop ,437.33,2022-02-02,2022,2,2
326,Royal Air Maroc,NYC,PAR,13h 15m ,1 stop ,440.8,2022-02-02,2022,2,2
327,Royal Air Maroc,NYC,PAR,14h 50m ,1 stop ,440.8,2022-02-02,2022,2,2
328,Royal Air Maroc,NYC,PAR,15h 10m ,1 stop ,440.8,2022-02-02,2022,2,2
329,Royal Air Maroc,NYC,PAR,19h 30m ,1 stop ,440.8,2022-02-02,2022,2,2
330,Air France,NYC,PAR,11h 20m ,1 stop ,442.4,2022-02-02,2022,2,2
331,SAS,NYC,PAR,18h 55m ,1 stop ,445.87,2022-02-02,2022,2,2
332,Aeroflot,NYC,PAR,17h 00m ,1 stop ,446.4,2022-02-02,2022,2,2
333,Air France,NYC,PAR,14h 55m ,1 stop ,448.27,2022-02-02,2022,2,2
334,SWISS,NYC,PAR,17h 10m ,1 stop ,453.07,2022-02-02,2022,2,2
335,SWISS,NYC,PAR,18h 20m ,1 stop ,453.07,2022-02-02,2022,2,2
336,Lufthansa,NYC,PAR,11h 10m ,1 stop ,455.73,2022-02-02,2022,2,2
337,Lufthansa,NYC,PAR,20h 35m ,1 stop ,458.4,2022-02-02,2022,2,2
338,Air France,NYC,PAR,10h 24m ,1 stop ,458.67,2022-02-02,2022,2,2
339,Air France,NYC,PAR,11h 25m ,1 stop ,458.67,2022-02-02,2022,2,2
340,SWISS,NYC,PAR,11h 35m ,1 stop ,462.13,2022-02-02,2022,2,2
341,SWISS,NYC,PAR,10h 25m ,1 stop ,462.93,2022-02-02,2022,2,2
342,SWISS,NYC,PAR,13h 30m ,1 stop ,462.93,2022-02-02,2022,2,2
343,Aer Lingus,NYC,PAR,20h 40m ,1 stop ,468.0,2022-02-02,2022,2,2
344,Aer Lingus,NYC,PAR,9h 55m ,1 stop ,475.47,2022-02-02,2022,2,2
345,Aer Lingus,NYC,PAR,13h 20m ,1 stop ,483.2,2022-02-02,2022,2,2
346,Air France,NYC,PAR,12h 49m ,1 stop ,507.47,2022-02-02,2022,2,2
347,Air France,NYC,PAR,10h 35m ,1 stop ,541.33,2022-02-02,2022,2,2
348,Turkish Airlines,NYC,PAR,15h 00m ,1 stop ,562.93,2022-02-02,2022,2,2
349,"TAP AIR PORTUGAL, Iberia Express",NYC,PAR,16h 10m ,2 stops ,221.87,2022-02-02,2022,2,2
350,"TAP AIR PORTUGAL, Iberia Express",NYC,PAR,17h 10m ,2 stops ,221.87,2022-02-02,2022,2,2
351,"TAP AIR PORTUGAL, Air Europa",NYC,PAR,15h 20m ,2 stops ,222.93,2022-02-02,2022,2,2
352,"TAP AIR PORTUGAL, Vueling",NYC,PAR,18h 35m ,2 stops ,247.47,2022-02-02,2022,2,2
353,Multiple Airlines,NYC,PAR,18h 35m ,2 stops ,263.47,2022-02-02,2022,2,2
354,"TAP AIR PORTUGAL, Vueling",NYC,PAR,13h 50m ,2 stops ,265.6,2022-02-02,2022,2,2
355,"TAP AIR PORTUGAL, Vueling",NYC,PAR,15h 45m ,2 stops ,265.6,2022-02-02,2022,2,2
356,United Airlines,NYC,PAR,11h 55m ,1 stop ,362.13,2022-02-02,2022,2,2
357,United Airlines,NYC,PAR,12h 55m ,1 stop ,362.13,2022-02-02,2022,2,2
358,United Airlines,NYC,PAR,13h 25m ,1 stop ,362.13,2022-02-02,2022,2,2
359,United Airlines,NYC,PAR,13h 55m ,2 stops ,362.13,2022-02-02,2022,2,2
360,United Airlines,NYC,PAR,13h 55m ,1 stop ,362.13,2022-02-02,2022,2,2
361,United Airlines,NYC,PAR,14h 42m ,2 stops ,362.13,2022-02-02,2022,2,2
362,United Airlines,NYC,PAR,14h 55m ,2 stops ,362.13,2022-02-02,2022,2,2
363,United Airlines,NYC,PAR,14h 55m ,1 stop ,362.13,2022-02-02,2022,2,2
364,United Airlines,NYC,PAR,15h 25m ,1 stop ,362.13,2022-02-02,2022,2,2
365,United Airlines,NYC,PAR,15h 55m ,1 stop ,362.13,2022-02-02,2022,2,2
366,United Airlines,NYC,PAR,15h 55m ,2 stops ,362.13,2022-02-02,2022,2,2
367,United Airlines,NYC,PAR,16h 20m ,2 stops ,362.13,2022-02-02,2022,2,2
368,United Airlines,NYC,PAR,16h 55m ,2 stops ,362.13,2022-02-02,2022,2,2
369,United Airlines,NYC,PAR,17h 55m ,1 stop ,362.13,2022-02-02,2022,2,2
370,United Airlines,NYC,PAR,18h 46m ,2 stops ,362.13,2022-02-02,2022,2,2
371,United Airlines,NYC,PAR,20h 45m ,2 stops ,362.13,2022-02-02,2022,2,2
372,Multiple Airlines,NYC,PAR,15h 15m ,2 stops ,365.33,2022-02-02,2022,2,2
373,United Airlines,NYC,PAR,13h 09m ,2 stops ,367.73,2022-02-02,2022,2,2
374,United Airlines,NYC,PAR,13h 23m ,2 stops ,367.73,2022-02-02,2022,2,2
375,United Airlines,NYC,PAR,13h 55m ,2 stops ,367.73,2022-02-02,2022,2,2
376,United Airlines,NYC,PAR,14h 54m ,2 stops ,367.73,2022-02-02,2022,2,2
377,United Airlines,NYC,PAR,14h 54m ,2 stops ,367.73,2022-02-02,2022,2,2
378,United Airlines,NYC,PAR,14h 55m ,2 stops ,367.73,2022-02-02,2022,2,2
379,United Airlines,NYC,PAR,15h 26m ,2 stops ,367.73,2022-02-02,2022,2,2
380,United Airlines,NYC,PAR,16h 25m ,2 stops ,367.73,2022-02-02,2022,2,2
381,United Airlines,NYC,PAR,16h 25m ,2 stops ,367.73,2022-02-02,2022,2,2
382,United Airlines,NYC,PAR,16h 58m ,2 stops ,367.73,2022-02-02,2022,2,2
383,American Airlines,NYC,PAR,13h 55m ,2 stops ,376.27,2022-02-02,2022,2,2
384,American Airlines,NYC,PAR,14h 55m ,2 stops ,376.27,2022-02-02,2022,2,2
385,American Airlines,NYC,PAR,15h 55m ,2 stops ,376.27,2022-02-02,2022,2,2
386,American Airlines,NYC,PAR,16h 40m ,2 stops ,376.27,2022-02-02,2022,2,2
387,American Airlines,NYC,PAR,16h 55m ,2 stops ,376.27,2022-02-02,2022,2,2
388,American Airlines,NYC,PAR,17h 40m ,2 stops ,376.27,2022-02-02,2022,2,2
389,American Airlines,NYC,PAR,17h 55m ,2 stops ,376.27,2022-02-02,2022,2,2
390,American Airlines,NYC,PAR,18h 40m ,2 stops ,376.27,2022-02-02,2022,2,2
391,American Airlines,NYC,PAR,18h 55m ,2 stops ,376.27,2022-02-02,2022,2,2
392,American Airlines,NYC,PAR,19h 40m ,2 stops ,376.27,2022-02-02,2022,2,2
393,American Airlines,NYC,PAR,20h 40m ,2 stops ,376.27,2022-02-02,2022,2,2
394,American Airlines,NYC,PAR,17h 15m ,2 stops ,382.4,2022-02-02,2022,2,2
395,American Airlines,NYC,PAR,18h 34m ,2 stops ,382.4,2022-02-02,2022,2,2
396,American Airlines,NYC,PAR,18h 35m ,2 stops ,382.4,2022-02-02,2022,2,2
397,American Airlines,NYC,PAR,19h 05m ,2 stops ,382.4,2022-02-02,2022,2,2
398,American Airlines,NYC,PAR,19h 42m ,2 stops ,382.4,2022-02-02,2022,2,2
399,American Airlines,NYC,PAR,19h 54m ,2 stops ,382.4,2022-02-02,2022,2,2
400,American Airlines,NYC,PAR,20h 04m ,2 stops ,382.4,2022-02-02,2022,2,2
401,American Airlines,NYC,PAR,21h 02m ,2 stops ,382.4,2022-02-02,2022,2,2
402,American Airlines,NYC,PAR,13h 00m ,2 stops ,383.73,2022-02-02,2022,2,2
403,American Airlines,NYC,PAR,19h 00m ,2 stops ,383.73,2022-02-02,2022,2,2
404,American Airlines,NYC,PAR,20h 00m ,2 stops ,383.73,2022-02-02,2022,2,2
405,Multiple Airlines,NYC,PAR,19h 50m ,2 stops ,385.87,2022-02-02,2022,2,2
406,American Airlines,NYC,PAR,19h 16m ,2 stops ,386.13,2022-02-02,2022,2,2
407,American Airlines,NYC,PAR,19h 24m ,2 stops ,386.13,2022-02-02,2022,2,2
408,Air Canada,NYC,PAR,13h 30m ,2 stops ,397.87,2022-02-02,2022,2,2
409,Air Canada,NYC,PAR,14h 15m ,2 stops ,397.87,2022-02-02,2022,2,2
410,Air Canada,NYC,PAR,14h 15m ,2 stops ,397.87,2022-02-02,2022,2,2
411,Air Canada,NYC,PAR,15h 00m ,2 stops ,397.87,2022-02-02,2022,2,2
412,Air Canada,NYC,PAR,15h 00m ,2 stops ,397.87,2022-02-02,2022,2,2
413,Air Canada,NYC,PAR,15h 00m ,2 stops ,397.87,2022-02-02,2022,2,2
414,SWISS,NYC,PAR,12h 05m ,2 stops ,405.33,2022-02-02,2022,2,2
415,SWISS,NYC,PAR,16h 20m ,2 stops ,405.33,2022-02-02,2022,2,2
416,SWISS,NYC,PAR,16h 20m ,2 stops ,405.33,2022-02-02,2022,2,2
417,SWISS,NYC,PAR,16h 20m ,2 stops ,405.33,2022-02-02,2022,2,2
418,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-02-02,2022,2,2
419,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-02-02,2022,2,2
420,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-02-02,2022,2,2
421,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-02-02,2022,2,2
422,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-02-02,2022,2,2
423,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-02-02,2022,2,2
424,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-02-02,2022,2,2
425,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-02-02,2022,2,2
426,Austrian Airlines,NYC,PAR,15h 10m ,2 stops ,484.0,2022-02-02,2022,2,2
427,Austrian Airlines,NYC,PAR,17h 15m ,2 stops ,484.0,2022-02-02,2022,2,2
428,Austrian Airlines,NYC,PAR,14h 20m ,2 stops ,488.53,2022-02-02,2022,2,2
429,Austrian Airlines,NYC,PAR,16h 25m ,2 stops ,488.53,2022-02-02,2022,2,2
430,Austrian Airlines,NYC,PAR,18h 30m ,2 stops ,488.53,2022-02-02,2022,2,2
431,Austrian Airlines,NYC,PAR,18h 45m ,2 stops ,488.53,2022-02-02,2022,2,2
432,Austrian Airlines,NYC,PAR,19h 30m ,2 stops ,488.53,2022-02-02,2022,2,2
433,British Airways,NYC,PAR,19h 25m ,1 stop ,538.4,2022-02-02,2022,2,2
434,"Virgin Atlantic, British Airways",NYC,PAR,19h 10m ,1 stop ,544.27,2022-02-02,2022,2,2
435,United Airlines,NYC,PAR,14h 55m ,1 stop ,622.93,2022-02-02,2022,2,2
436,United Airlines,NYC,PAR,17h 55m ,1 stop ,622.93,2022-02-02,2022,2,2
437,United Airlines,NYC,PAR,20h 26m ,1 stop ,622.93,2022-02-02,2022,2,2
438,LOT,NYC,PAR,14h 15m ,1 stop ,809.6,2022-02-02,2022,2,2
439,Turkish Airlines,NYC,PAR,15h 10m ,1 stop ,811.47,2022-02-02,2022,2,2
440,Turkish Airlines,NYC,PAR,19h 45m ,1 stop ,811.47,2022-02-02,2022,2,2
441,Aeromexico,NYC,PAR,19h 25m ,1 stop ,877.6,2022-02-02,2022,2,2
442,LOT,NYC,PAR,18h 25m ,1 stop ,985.87,2022-02-02,2022,2,2
443,"TAP AIR PORTUGAL, Ryanair",NYC,PAR,26h 05m ,3 stops ,211.73,2022-02-02,2022,2,2
444,Multiple Airlines,NYC,PAR,20h 30m ,3 stops ,257.87,2022-02-02,2022,2,2
445,Multiple Airlines,NYC,PAR,20h 30m ,3 stops ,270.67,2022-02-02,2022,2,2
446,Multiple Airlines,NYC,PAR,16h 30m ,3 stops ,291.2,2022-02-02,2022,2,2
447,Multiple Airlines,NYC,PAR,15h 15m ,3 stops ,294.4,2022-02-02,2022,2,2
448,United Airlines,NYC,PAR,20h 45m ,2 stops ,362.13,2022-02-02,2022,2,2
449,United Airlines,NYC,PAR,15h 55m ,2 stops ,367.73,2022-02-02,2022,2,2
450,SWISS,NYC,PAR,20h 20m ,2 stops ,398.67,2022-02-02,2022,2,2
451,Multiple Airlines,NYC,PAR,17h 30m ,3 stops ,457.6,2022-02-02,2022,2,2
452,"Finnair, Vueling",NYC,PAR,19h 55m ,1 stop ,514.67,2022-02-02,2022,2,2
453,Multiple Airlines,NYC,PAR,31h 35m ,2 stops ,522.4,2022-02-02,2022,2,2
454,"Spirit Airlines, Air Caraïbes",NYC,PAR,19h 10m ,2 stops ,533.87,2022-02-02,2022,2,2
455,United Airlines,NYC,PAR,13h 10m ,2 stops ,608.8,2022-02-02,2022,2,2
456,United Airlines,NYC,PAR,13h 41m ,2 stops ,608.8,2022-02-02,2022,2,2
457,United Airlines,NYC,PAR,15h 05m ,2 stops ,608.8,2022-02-02,2022,2,2
458,United Airlines,NYC,PAR,15h 25m ,2 stops ,608.8,2022-02-02,2022,2,2
459,United Airlines,NYC,PAR,13h 45m ,2 stops ,617.33,2022-02-02,2022,2,2
460,United Airlines,NYC,PAR,15h 15m ,2 stops ,617.33,2022-02-02,2022,2,2
461,United Airlines,NYC,PAR,15h 25m ,2 stops ,617.33,2022-02-02,2022,2,2
462,United Airlines,NYC,PAR,15h 45m ,2 stops ,617.33,2022-02-02,2022,2,2
463,United Airlines,NYC,PAR,17h 15m ,2 stops ,617.33,2022-02-02,2022,2,2
464,United Airlines,NYC,PAR,18h 25m ,2 stops ,622.93,2022-02-02,2022,2,2
465,United Airlines,NYC,PAR,18h 25m ,2 stops ,622.93,2022-02-02,2022,2,2
466,United Airlines,NYC,PAR,19h 37m ,2 stops ,622.93,2022-02-02,2022,2,2
467,United Airlines,NYC,PAR,19h 56m ,2 stops ,622.93,2022-02-02,2022,2,2
468,United Airlines,NYC,PAR,13h 22m ,2 stops ,635.73,2022-02-02,2022,2,2
469,United Airlines,NYC,PAR,14h 40m ,2 stops ,635.73,2022-02-02,2022,2,2
470,Multiple Airlines,NYC,PAR,20h 25m ,2 stops ,654.13,2022-02-02,2022,2,2
471,"Air Canada, Air France",NYC,PAR,14h 45m ,3 stops ,663.73,2022-02-02,2022,2,2
472,"Air Canada, Air France",NYC,PAR,20h 20m ,2 stops ,674.93,2022-02-02,2022,2,2
473,"JetBlue, Icelandair",NYC,PAR,13h 00m ,2 stops ,845.87,2022-02-02,2022,2,2
474,"JetBlue, Icelandair",NYC,PAR,13h 30m ,2 stops ,845.87,2022-02-02,2022,2,2
475,Icelandair,NYC,PAR,13h 40m ,2 stops ,845.87,2022-02-02,2022,2,2
476,"JetBlue, Icelandair",NYC,PAR,13h 50m ,2 stops ,845.87,2022-02-02,2022,2,2
477,Icelandair,NYC,PAR,17h 30m ,2 stops ,845.87,2022-02-02,2022,2,2
478,Qatar Airways,NYC,PAR,20h 40m ,1 stop ,1738.4,2022-02-02,2022,2,2
479,La Compagnie,NYC,PAR,7h 20m ,nonstop ,2293.33,2022-02-02,2022,2,2
480,SAS,NYC,PAR,13h 30m ,2 stops ,2499.2,2022-02-02,2022,2,2
481,Aeromexico,NYC,PAR,20h 40m ,2 stops ,3028.8,2022-02-02,2022,2,2
482,Aeromexico,NYC,PAR,20h 55m ,2 stops ,3028.8,2022-02-02,2022,2,2
483,"United Airlines, British Airways",NYC,PAR,10h 15m ,1 stop ,3258.4,2022-02-02,2022,2,2
484,Etihad Airways,NYC,PAR,33h 30m ,1 stop ,16563.2,2022-02-02,2022,2,2
485,French Bee,NYC,PAR,7h 10m ,nonstop ,225.33,2022-02-06,2022,2,6
486,French Bee,NYC,PAR,7h 10m ,nonstop ,198.67,2022-02-06,2022,2,6
487,Air France,NYC,PAR,7h 20m ,nonstop ,274.67,2022-02-06,2022,2,6
488,Air France,NYC,PAR,7h 20m ,nonstop ,279.2,2022-02-06,2022,2,6
489,Air France,NYC,PAR,7h 20m ,nonstop ,279.2,2022-02-06,2022,2,6
490,Air France,NYC,PAR,7h 20m ,nonstop ,330.13,2022-02-06,2022,2,6
491,Air France,NYC,PAR,7h 30m ,nonstop ,330.13,2022-02-06,2022,2,6
492,Air France,NYC,PAR,7h 10m ,nonstop ,335.73,2022-02-06,2022,2,6
493,Air France,NYC,PAR,7h 30m ,nonstop ,335.73,2022-02-06,2022,2,6
494,Lufthansa,NYC,PAR,7h 05m ,nonstop ,360.8,2022-02-06,2022,2,6
495,American Airlines,NYC,PAR,7h 20m ,nonstop ,360.8,2022-02-06,2022,2,6
496,United Airlines,NYC,PAR,7h 05m ,nonstop ,362.13,2022-02-06,2022,2,6
497,JetBlue,NYC,PAR,7h 20m ,nonstop ,435.73,2022-02-06,2022,2,6
498,"TAP AIR PORTUGAL, Ryanair",NYC,PAR,14h 10m ,1 stop ,252.8,2022-02-06,2022,2,6
499,"Finnair, Ryanair",NYC,PAR,14h 10m ,1 stop ,257.07,2022-02-06,2022,2,6
500,"TAP AIR PORTUGAL, easyJet",NYC,PAR,14h 45m ,1 stop ,260.53,2022-02-06,2022,2,6
501,"Finnair, Ryanair",NYC,PAR,12h 15m ,1 stop ,266.93,2022-02-06,2022,2,6
502,"TAP AIR PORTUGAL, easyJet",NYC,PAR,10h 40m ,1 stop ,268.53,2022-02-06,2022,2,6
503,"Finnair, Iberia",NYC,PAR,12h 30m ,1 stop ,288.0,2022-02-06,2022,2,6
504,"Finnair, Air France",NYC,PAR,10h 15m ,1 stop ,289.87,2022-02-06,2022,2,6
505,SAS,NYC,PAR,11h 00m ,1 stop ,350.67,2022-02-06,2022,2,6
506,United Airlines,NYC,PAR,9h 05m ,1 stop ,362.13,2022-02-06,2022,2,6
507,United Airlines,NYC,PAR,10h 09m ,1 stop ,362.13,2022-02-06,2022,2,6
508,United Airlines,NYC,PAR,10h 23m ,1 stop ,362.13,2022-02-06,2022,2,6
509,"Finnair, easyJet",NYC,PAR,19h 40m ,1 stop ,271.47,2022-02-06,2022,2,6
510,"Finnair, easyJet",NYC,PAR,16h 25m ,1 stop ,273.6,2022-02-06,2022,2,6
511,"Finnair, Iberia Express",NYC,PAR,13h 55m ,1 stop ,278.67,2022-02-06,2022,2,6
512,"Finnair, Iberia Express",NYC,PAR,17h 10m ,1 stop ,283.47,2022-02-06,2022,2,6
513,"Finnair, Transavia France",NYC,PAR,13h 40m ,1 stop ,286.13,2022-02-06,2022,2,6
514,"TAP AIR PORTUGAL, Air France",NYC,PAR,13h 45m ,1 stop ,321.33,2022-02-06,2022,2,6
515,"Finnair, Air France",NYC,PAR,12h 10m ,1 stop ,335.2,2022-02-06,2022,2,6
516,SAS,NYC,PAR,12h 25m ,1 stop ,338.67,2022-02-06,2022,2,6
517,"Finnair, Air France",NYC,PAR,11h 35m ,1 stop ,341.07,2022-02-06,2022,2,6
518,"British Airways, Transavia France",NYC,PAR,10h 55m ,1 stop ,355.73,2022-02-06,2022,2,6
519,"Neos Air, easyJet",NYC,PAR,13h 05m ,1 stop ,355.73,2022-02-06,2022,2,6
520,United Airlines,NYC,PAR,10h 50m ,1 stop ,362.13,2022-02-06,2022,2,6
521,United Airlines,NYC,PAR,11h 00m ,1 stop ,362.13,2022-02-06,2022,2,6
522,United Airlines,NYC,PAR,11h 40m ,1 stop ,362.13,2022-02-06,2022,2,6
523,United Airlines,NYC,PAR,11h 55m ,1 stop ,362.13,2022-02-06,2022,2,6
524,United Airlines,NYC,PAR,12h 40m ,1 stop ,362.13,2022-02-06,2022,2,6
525,United Airlines,NYC,PAR,12h 41m ,1 stop ,362.13,2022-02-06,2022,2,6
526,United Airlines,NYC,PAR,13h 35m ,1 stop ,362.13,2022-02-06,2022,2,6
527,United Airlines,NYC,PAR,13h 50m ,1 stop ,362.13,2022-02-06,2022,2,6
528,United Airlines,NYC,PAR,14h 25m ,1 stop ,362.13,2022-02-06,2022,2,6
529,United Airlines,NYC,PAR,14h 31m ,1 stop ,362.13,2022-02-06,2022,2,6
530,United Airlines,NYC,PAR,14h 40m ,1 stop ,362.13,2022-02-06,2022,2,6
531,United Airlines,NYC,PAR,14h 45m ,1 stop ,362.13,2022-02-06,2022,2,6
532,United Airlines,NYC,PAR,16h 56m ,1 stop ,362.13,2022-02-06,2022,2,6
533,Air Canada,NYC,PAR,15h 50m ,1 stop ,363.2,2022-02-06,2022,2,6
534,Air Canada,NYC,PAR,15h 50m ,1 stop ,363.2,2022-02-06,2022,2,6
535,Air Canada,NYC,PAR,18h 05m ,1 stop ,363.2,2022-02-06,2022,2,6
536,Air Canada,NYC,PAR,20h 05m ,1 stop ,363.2,2022-02-06,2022,2,6
537,Delta,NYC,PAR,10h 10m ,1 stop ,365.33,2022-02-06,2022,2,6
538,Delta,NYC,PAR,10h 51m ,1 stop ,365.33,2022-02-06,2022,2,6
539,Delta,NYC,PAR,11h 00m ,1 stop ,365.33,2022-02-06,2022,2,6
540,Delta,NYC,PAR,11h 05m ,1 stop ,365.33,2022-02-06,2022,2,6
541,Delta,NYC,PAR,11h 20m ,1 stop ,365.33,2022-02-06,2022,2,6
542,Delta,NYC,PAR,11h 25m ,1 stop ,365.33,2022-02-06,2022,2,6
543,Delta,NYC,PAR,11h 30m ,1 stop ,365.33,2022-02-06,2022,2,6
544,Delta,NYC,PAR,11h 40m ,1 stop ,365.33,2022-02-06,2022,2,6
545,Delta,NYC,PAR,11h 40m ,1 stop ,365.33,2022-02-06,2022,2,6
546,Delta,NYC,PAR,11h 40m ,1 stop ,365.33,2022-02-06,2022,2,6
547,Delta,NYC,PAR,11h 45m ,1 stop ,365.33,2022-02-06,2022,2,6
548,Delta,NYC,PAR,11h 46m ,1 stop ,365.33,2022-02-06,2022,2,6
549,Delta,NYC,PAR,11h 55m ,1 stop ,365.33,2022-02-06,2022,2,6
550,Delta,NYC,PAR,12h 10m ,1 stop ,365.33,2022-02-06,2022,2,6
551,Delta,NYC,PAR,12h 20m ,1 stop ,365.33,2022-02-06,2022,2,6
552,Delta,NYC,PAR,12h 26m ,1 stop ,365.33,2022-02-06,2022,2,6
553,Delta,NYC,PAR,12h 35m ,1 stop ,365.33,2022-02-06,2022,2,6
554,Delta,NYC,PAR,12h 35m ,1 stop ,365.33,2022-02-06,2022,2,6
555,Delta,NYC,PAR,12h 40m ,1 stop ,365.33,2022-02-06,2022,2,6
556,Delta,NYC,PAR,12h 45m ,1 stop ,365.33,2022-02-06,2022,2,6
557,Delta,NYC,PAR,12h 55m ,1 stop ,365.33,2022-02-06,2022,2,6
558,Delta,NYC,PAR,12h 55m ,1 stop ,365.33,2022-02-06,2022,2,6
559,Delta,NYC,PAR,12h 59m ,1 stop ,365.33,2022-02-06,2022,2,6
560,Delta,NYC,PAR,13h 00m ,1 stop ,365.33,2022-02-06,2022,2,6
561,French Bee,NYC,PAR,7h 10m ,nonstop ,245.6,2022-02-11,2022,2,11
562,French Bee,NYC,PAR,7h 10m ,nonstop ,218.67,2022-02-11,2022,2,11
563,Air France,NYC,PAR,7h 10m ,nonstop ,279.2,2022-02-11,2022,2,11
564,Air France,NYC,PAR,7h 20m ,nonstop ,279.2,2022-02-11,2022,2,11
565,Air France,NYC,PAR,7h 20m ,nonstop ,279.2,2022-02-11,2022,2,11
566,Air France,NYC,PAR,7h 20m ,nonstop ,279.2,2022-02-11,2022,2,11
567,Air France,NYC,PAR,7h 20m ,nonstop ,279.2,2022-02-11,2022,2,11
568,Air France,NYC,PAR,7h 30m ,nonstop ,279.2,2022-02-11,2022,2,11
569,Lufthansa,NYC,PAR,7h 05m ,nonstop ,410.93,2022-02-11,2022,2,11
570,American Airlines,NYC,PAR,7h 20m ,nonstop ,410.93,2022-02-11,2022,2,11
571,Delta,NYC,PAR,7h 30m ,nonstop ,410.93,2022-02-11,2022,2,11
572,United Airlines,NYC,PAR,7h 05m ,nonstop ,412.27,2022-02-11,2022,2,11
573,JetBlue,NYC,PAR,7h 20m ,nonstop ,485.6,2022-02-11,2022,2,11
574,"Finnair, Ryanair",NYC,PAR,12h 00m ,1 stop ,259.2,2022-02-11,2022,2,11
575,"Finnair, Iberia Express",NYC,PAR,13h 55m ,1 stop ,273.87,2022-02-11,2022,2,11
576,"Finnair, Air Europa",NYC,PAR,13h 05m ,1 stop ,278.93,2022-02-11,2022,2,11
577,French Bee,NYC,PAR,7h 10m ,nonstop ,198.67,2022-02-21,2022,2,21
578,Lufthansa,NYC,PAR,7h 05m ,nonstop ,360.8,2022-02-21,2022,2,21
579,American Airlines,NYC,PAR,7h 20m ,nonstop ,360.8,2022-02-21,2022,2,21
580,Delta,NYC,PAR,7h 30m ,nonstop ,360.8,2022-02-21,2022,2,21
581,JetBlue,NYC,PAR,7h 20m ,nonstop ,435.73,2022-02-21,2022,2,21
582,SAS,NYC,PAR,11h 00m ,1 stop ,350.67,2022-02-21,2022,2,21
583,Air France,NYC,PAR,11h 05m ,1 stop ,366.67,2022-02-21,2022,2,21
584,American Airlines,NYC,PAR,10h 55m ,1 stop ,374.67,2022-02-21,2022,2,21
585,Lufthansa,NYC,PAR,11h 00m ,1 stop ,379.2,2022-02-21,2022,2,21
